BMP180: ac1=  7165, ac2= -1052, ac3=-14491, b1=  6515, b2=    36, mb=-32768, mc=-11786, md=  2719, ac4=33785, ac5=25165, ac6=17901
t, p, T, ax, ay, az, arx, ary, arz, gx, gy, gz, mx, my, mz, fs
      4929,         -1,  32767,  -5772,  -1123,   394, -1057, -1075,  -1074,  -3451,   5453,    137,   4257,   2100,    845, 1
      4929,         -1,  32767,  -5813,  -1168,   371, -1055, -1072,  -1072,  -3452,   5358,    119,   4257,   2100,    845, 1
      4930,         -1,  32767,  -5813,  -1168,   371, -1054, -1072,  -1072,  -3457,   5253,    105,   4257,   2100,    845, 1
      4930,         -1,  32767,  -5850,  -1173,   350, -1053, -1071,  -1071,  -3466,   5163,     78,   4257,   2100,    845, 1
      4931,         -1,  32767,  -5892,  -1217,   349, -1053, -1071,  -1071,  -3490,   5037,     21,   4257,   2100,    845, 1
      4932,         -1,  32767,  -5892,  -1217,   349, -1055, -1072,  -1072,  -3520,   4944,    -34,   4257,   2100,    845, 1
      4932,         -1,  32767,  -5891,  -1282,   306, -1054, -1072,  -1072,  -3553,   4840,    -97,   4257,   2100,    845, 1
      4933,         -1,  32767,  -5891,  -1282,   306, -1057, -1075,  -1074,  -3568,   4762,   -143,   4220,   1950,    907, 1
      4934,         -1,  32767,  -5870,  -1286,   210, -1061, -1078,  -1077,  -3575,   4687,   -188,   4220,   1950,    907, 1
      4934,         -1,  32767,  -5825,  -1350,   144, -1063, -1079,  -1078,  -3592,   4629,   -245,   4220,   1950,    907, 1
      4935,      83143,  26028,  -5825,  -1350,   144, -1062, -1079,  -1078,  -3606,   4599,   -288,   4220,   1950,    907, 1
      4936,         -1,  32767,  -5869,  -1376,    54, -1063, -1080,  -1079,  -3642,   4567,   -364,   4220,   1950,    907, 1
      4936,         -1,  32767,  -5864,  -1418,   -25, -1060, -1077,  -1077,  -3673,   4541,   -398,   4220,   1950,    907, 1
      4937,         -1,  32767,  -5885,  -1427,   -79, -1059, -1075,  -1075,  -3696,   4525,   -416,   4220,   1950,    907, 1
      4937,         -1,  32767,  -5885,  -1427,   -79, -1059, -1075,  -1075,  -3712,   4523,   -439,   4220,   1950,    907, 1
      4938,         -1,  32767,  -5852,  -1492,  -119, -1055, -1072,  -1072,  -3738,   4522,   -460,   4220,   1950,    907, 1
      4939,         -1,  32767,  -5852,  -1492,  -119, -1053, -1070,  -1071,  -3780,   4518,   -486,   4220,   1950,    907, 1
      4939,         -1,  32767,  -5879,  -1466,  -147, -1052, -1069,  -1070,  -3847,   4498,   -523,   4220,   1950,    907, 1
      4940,         -1,  32767,  -5879,  -1466,  -147, -1048, -1064,  -1065,  -3932,   4461,   -591,   4220,   1950,    907, 1
      4940,         -1,  32767,  -5936,  -1521,  -136, -1045, -1061,  -1063,  -4005,   4431,   -669,   4220,   1950,    907, 1
      4941,         -1,  32767,  -5966,  -1597,  -177, -1046, -1062,  -1063,  -4087,   4400,   -777,   4220,   1950,    907, 1
      4942,         -1,  32767,  -5966,  -1597,  -177, -1045, -1061,  -1062,  -4136,   4382,   -859,   4220,   1950,    907, 1
      4942,         -1,  32767,  -5954,  -1634,  -217, -1044, -1059,  -1061,  -4184,   4383,   -949,   4105,   1987,   1022, 1
      4943,      83143,  26028,  -5967,  -1629,  -253, -1045, -1061,  -1062,  -4247,   4421,  -1049,   4105,   1987,   1022, 1
      4944,         -1,  32767,  -5988,  -1595,  -308, -1051, -1069,  -1070,  -4314,   4458,  -1127,   4105,   1987,   1022, 1
      4944,         -1,  32767,  -5988,  -1595,  -308, -1049, -1068,  -1069,  -4352,   4484,  -1175,   4105,   1987,   1022, 1
      4945,         -1,  32767,  -6005,  -1622,  -371, -1051, -1068,  -1069,  -4373,   4506,  -1227,   4105,   1987,   1022, 1
      4946,         -1,  32767,  -6005,  -1622,  -371, -1046, -1062,  -1063,  -4376,   4537,  -1286,   4105,   1987,   1022, 1
      4946,         -1,  32767,  -6051,  -1681,  -365, -1040, -1058,  -1059,  -4367,   4563,  -1341,   4105,   1987,   1022, 1
      4947,         -1,  32767,  -6091,  -1707,  -374, -1048, -1057,  -1057,  -4350,   4593,  -1418,   4105,   1987,   1022, 1
      4947,         -1,  32767,  -6091,  -1707,  -374, -1064, -1079,  -1072,  -4340,   4624,  -1498,   4105,   1987,   1022, 1
      4948,         -1,  32767,  -6125,  -1711,  -401, -1062, -1079,  -1077,  -4336,   4647,  -1563,   4105,   1987,   1022, 1
      4948,         -1,  32767,  -6125,  -1711,  -401, -1057, -1073,  -1073,  -4341,   4680,  -1638,   4105,   1987,   1022, 1
      4949,         -1,  32767,  -6167,  -1730,  -451, -1053, -1070,  -1070,  -4349,   4716,  -1699,   4105,   1987,   1022, 1
      4950,         -1,  32767,  -6167,  -1730,  -451, -1047, -1063,  -1064,  -4360,   4768,  -1739,   4105,   1987,   1022, 1
      4950,         -1,  32767,  -6180,  -1718,  -491, -1040, -1059,  -1060,  -4376,   4812,  -1762,   4105,   1987,   1022, 1
      4951,      83142,  26028,  -6204,  -1690,  -525, -1064, -1080,  -1075,  -4397,   4867,  -1785,   4105,   1987,   1022, 1
      4952,         -1,  32767,  -6241,  -1716,  -574, -1059, -1076,  -1075,  -4403,   4934,  -1821,   4105,   1987,   1022, 1
      4953,         -1,  32767,  -6241,  -1716,  -574, -1052, -1070,  -1070,  -4377,   4975,  -1843,   4105,   1940,   1002, 2
      4965,      83137,  26028,  -6771,  -1889,  -844, -1044, -1060,  -1061,  -4494,   5626,  -2980,   4095,   2085,   1210, 4
      4977,      83143,  26028,  -6956,  -1765, -1434, -1033, -1065,  -1070,  -4454,   6772,  -3805,   3997,   1897,   1240, 4
      4989,      83142,  26028,  -7177,  -1348, -1939, -1044, -1061,  -1062,  -5706,   7678,  -3630,   4147,   2027,   1187, 4
      5001,      83146,  26028,  -7255,  -1526, -1951, -1042, -1060,  -1062,  -6668,   8656,  -3549,   3957,   1957,   1220, 4
      5013,      83143,  26028,  -7172,  -1831, -1164, -1044, -1061,  -1062,  -5659,   7909,  -3244,   3952,   1920,   1245, 4
      5025,      83145,  26028,  -8104,  -1658, -1108, -1059, -1075,  -1076,  -2007,   6356,  -2278,   3897,   1875,   1297, 5
      5037,      83140,  26028,  -8043,  -1387, -1196, -1059, -1074,  -1074,   1412,   4553,  -1453,   3900,   1855,   1500, 5
      5049,      83144,  26028,  -7641,  -1035, -1649, -1049, -1067,  -1068,    887,   2419,  -1098,   3845,   1915,   1537, 5
      5061,      83140,  26028,  -7180,  -1404, -1946, -1044, -1059,  -1060,  -1108,    462,  -1998,   3835,   2070,   1397, 5
      5074,      83144,  26028,  -6499,  -1204, -2530, -1068, -1080,  -1074,  -1774,   -186,  -2503,   3850,   1897,   1370, 5
      5086,      83141,  26028,  -5780,   -553, -3243, -1011, -1054,  -1060,  -2499,    161,  -3150,   3865,   1962,   1432, 5
      5098,      83140,  26028,  -5192,   -129, -3443, -1053, -1069,  -1069,  -4030,   -273,  -2315,   3892,   2047,   1397, 5
      5110,      83139,  26028,  -4848,    -39, -3135, -1048, -1059,  -1060,  -5746,  -1750,  -1511,   3900,   1915,   1365, 5
      5122,      83140,  26028,  -4532,   -314, -2687, -1065, -1077,  -1076,  -4572,  -5267,     38,   3897,   1925,   1292, 5
      5134,      83140,  26069,  -4264,  -1103, -2389, -1063, -1076,  -1075,   -300, -10536,   1685,   3925,   1807,   1065, 5
      5146,      83143,  26069,  -3847,   -872, -3009, -1069, -1082,  -1082,   3877, -14211,   2445,   3927,   1687,    867, 5
      5158,      83134,  26069,  -3107,  -1116, -4095, -1069, -1074,  -1065,   4239, -16940,   2143,   4012,   1645,    622, 5
      5170,      83137,  26069,  -2477,   -919, -4851, -1063, -1075,  -1074,   3511, -16900,    636,   4122,   1575,    430, 5
      5182,      83135,  26069,  -1906,   -541, -5089, -1026, -1068,  -1072,   2188, -16005,   -742,   4127,   1592,    362, 5
      5194,      83136,  26069,  -1523,   -158, -4748, -1059, -1072,  -1072,   1108, -15473,  -1619,   4290,   1667,      0, 5
      5206,      83133,  26069,  -1027,    299, -4421, -1055, -1068,  -1067,    872, -15857,  -1800,   4442,   1465,    -77, 5
      5218,      83135,  26069,   -624,    424, -3997, -1072, -1076,  -1064,    665, -16215,  -2164,   4475,   1550,   -415, 5
      5231,      83131,  26069,   -294,    828, -3657, -1049, -1060,  -1061,    271, -16379,  -2704,   4520,   1607,   -560, 5
      5243,      83132,  26069,    -12,   1174, -3396, -1061, -1072,  -1072,   -186, -16793,  -2788,   4545,   1607,   -855, 5
      5255,      83132,  26069,    136,   1610, -2881, -1048, -1060,  -1060,   -959, -17249,  -2833,   4615,   1545,  -1365, 5
      5267,      83130,  26069,    158,   1909, -2434, -1070, -1072,  -1061,  -2346, -17308,  -2431,   4605,   1592,  -1525, 5
      5279,      83134,  26069,    112,   1937, -2067, -1036, -1074,  -1076,  -4534, -17680,  -2401,   4585,   1657,  -1755, 5
      5291,      83136,  26069,     60,   1836, -1833, -1051, -1063,  -1063,  -5514, -18039,  -2846,   4552,   1700,  -1957, 5
      5303,      83128,  26069,     40,   1677, -1677, -1064, -1075,  -1072,  -5469, -18682,  -3268,   4545,   1775,  -2185, 5
      5315,      83132,  26069,     75,   1754, -1708, -1055, -1059,  -1059,  -5202, -19350,  -3806,   4427,   1902,  -2805, 5
      5327,      83132,  26069,     86,   1834, -1836, -1062, -1074,  -1072,  -3829, -19581,  -3095,   4420,   1962,  -3052, 5
      5339,      83134,  26069,    382,   1839, -2063, -1052, -1064,  -1063,  -3339, -19950,  -2865,   4275,   2010,  -3312, 5
      5351,      83134,  26069,    675,   1366, -2110, -1067, -1078,  -1076,  -4356, -19953,  -3245,   4105,   2020,  -3677, 5
      5364,      83135,  26069,    898,   1036, -2218, -1055, -1060,  -1058,  -5848, -19585,  -4369,   3942,   2122,  -3765, 5
      5376,      83131,  26069,   1118,    964, -2183, -1049, -1060,  -1060,  -6204, -18344,  -6168,   3800,   2080,  -4087, 5
      5388,      83131,  26068,   1370,    827, -2140, -1011, -1051,  -1057,  -6318, -17136,  -7641,   3567,   2365,  -4507, 5
      5400,      83132,  26068,   1680,    866, -2166, -1069, -1080,  -1078,  -6503, -15388,  -9244,   3387,   2417,  -4830, 5
      5412,      83133,  26068,   2038,   1239, -2071, -1048, -1061,  -1062,  -5682, -12928, -10376,   3207,   2567,  -5060, 5
      5424,      83133,  26068,   2168,   1710, -1804, -1049, -1057,  -1060,  -5540, -10725, -10796,   3235,   2675,  -5172, 5
      5436,      83131,  26068,   2224,   2296, -1491, -1046, -1061,  -1060,  -4828,  -8945,  -9922,   3050,   3097,  -5250, 5
      5448,      83132,  26068,   2103,   2344, -1050, -1060, -1063,  -1056,  -3567,  -8485,  -7591,   2952,   3247,  -5465, 5
      5460,      83132,  26068,   1925,   2022,  -756, -1051, -1063,  -1063,  -1954,  -9108,  -5114,   2855,   3227,  -5387, 5
      5472,      83136,  26068,   1872,   1571,  -898, -1057, -1070,  -1069,   -959, -10270,  -2538,   2740,   3440,  -5567, 5
      5484,      83134,  26068,   1921,   1079, -1156, -1021, -1057,  -1063,    254, -10674,   -633,   2587,   3285,  -5635, 5
      5496,      83129,  26068,   2078,    512, -1700, -1057, -1069,  -1067,    588,  -9549,    329,   2312,   3360,  -5725, 5
      5508,      83135,  26068,   2303,    118, -2207, -1068, -1079,  -1077,   -578,  -6806,   -469,   2272,   3425,  -5797, 5
      5521,      83135,  26068,   2433,     74, -2333, -1062, -1074,  -1072,  -2299,  -2940,  -2169,   2087,   3445,  -5812, 5
      5533,      83134,  26068,   2426,    -52, -1929, -1064, -1077,  -1077,  -4562,   1017,  -4012,   2192,   3450,  -5827, 5
      5545,      83131,  26068,   2260,     28, -1310, -1071, -1082,  -1079,  -5554,   4102,  -5362,   2100,   3467,  -5927, 5
      5557,      83130,  26068,   2040,    114,  -572, -1063, -1074,  -1072,  -6419,   5788,  -5567,   2350,   3650,  -5817, 5
      5569,      83133,  26068,   1752,    235,   162, -1069, -1080,  -1077,  -6091,   5937,  -4609,   2392,   3787,  -5827, 5
      5581,      83134,  26068,   1524,    231,   523, -1036, -1073,  -1071,  -4476,   5211,  -2817,   2457,   3960,  -5865, 5
      5593,      83133,  26068,   1384,     90,   711, -1067, -1079,  -1077,  -2550,   3865,   -644,   2517,   3940,  -5662, 5
      5605,      83136,  26068,   1299,   -126,   584, -1059, -1073,  -1072,   -754,   2423,   1432,   2587,   4090,  -5725, 5
      5617,      83134,  26068,   1223,   -447,   349, -1069, -1074,  -1062,    793,   1015,   3015,   2595,   4040,  -5667, 5
      5629,      83131,  26068,   1147,   -671,   -18, -1065, -1077,  -1076,   1888,    509,   3846,   2650,   3975,  -5712, 5
      5641,      83131,  26066,   1093,   -678,  -381, -1054, -1058,  -1057,   2915,   1018,   4130,   2627,   3982,  -5605, 5
      5653,      83131,  26066,   1147,   -809,  -678, -1057, -1061,  -1056,   2759,   2546,   3771,   2670,   3917,  -5610, 5
      5666,      83132,  26066,   1075,   -816,  -647, -1073, -1082,  -1074,   1674,   4493,   2926,   2840,   3750,  -5455, 5
      5678,      83135,  26066,    852,   -636,  -400, -1056, -1068,  -1067,    642,   6019,   2246,   2827,   3612,  -5542, 5
      5690,      83133,  26066,    682,   -551,  -240, -1030, -1057,  -1054,    164,   6806,   2113,   2872,   3750,  -5495, 5
      5702,      83135,  26066,    438,   -441,   104, -1065, -1076,  -1074,    173,   6792,   2389,   2975,   3730,  -5455, 5
      5714,      83132,  26066,    202,   -415,   424, -1056, -1067,  -1067,    236,   5731,   3252,   3012,   3777,  -5432, 5
      5726,      83132,  26066,     73,   -480,   599, -1071, -1080,  -1078,   1175,   4013,   4216,   3040,   3682,  -5235, 5
      5738,      83137,  26066,    155,   -612,   426, -1056, -1068,  -1067,   3258,   2589,   5520,   3170,   3585,  -5172, 5
      5750,      83134,  26066,    410,   -846,    39, -1054, -1059,  -1057,   5603,   2179,   6360,   3142,   3515,  -5115, 5
      5762,      83137,  26066,    590,  -1112,  -307, -1055, -1065,  -1065,   5916,   3334,   5956,   3062,   3300,  -5110, 5
      5774,      83140,  26066,    627,  -1104,  -538, -1072, -1084,  -1078,   4582,   5676,   4781,   3192,   3242,  -5105, 5
      5786,      83139,  26066,    485,   -961,  -518, -1029, -1071,  -1074,   2585,   8025,   3316,   3295,   3177,  -4902, 5
      5798,      83139,  26066,     61,   -675,    38, -1065, -1074,  -1072,    425,   8841,   2849,   3415,   3092,  -4805, 5
      5811,      83136,  26066,   -280,   -649,   633, -1056, -1067,  -1065,   1305,   7788,   2813,   3530,   3145,  -4762, 5
      5823,      83137,  26066,   -599,   -515,   954, -1065, -1075,  -1074,   3676,   6626,   3076,   3632,   3000,  -4622, 5
      5835,      83140,  26066,   -692,   -328,  1064, -1072, -1080,  -1078,   5887,   5294,   3576,   3622,   3087,  -4637, 5
      5847,      83140,  26066,   -530,   -242,   620, -1052, -1062,  -1062,   8452,   4332,   4027,   3720,   2845,  -4497, 5
      5859,      83140,  26066,   -438,    -39,    69, -1051, -1062,  -1061,   9386,   5013,   4124,   3677,   2572,  -4502, 5
      5871,      83136,  26066,   -459,      9,  -369, -1049, -1062,  -1060,   8276,   6508,   4115,   3742,   2450,  -4337, 5
      5883,      83140,  26066,   -723,   -133,  -532, -1022, -1060,  -1064,   6088,   8166,   3460,   3740,   2365,  -4270, 5
      5895,      83140,  26062,  -1098,   -268,  -364, -1070, -1079,  -1077,   3449,  10053,   2259,   3872,   2310,  -4072, 5
      5907,      83137,  26062,  -1507,   -261,   -13, -1073, -1082,  -1074,   1657,  10768,   1447,   3882,   2240,  -3910, 5
      5919,      83142,  26062,  -1777,   -121,   263, -1070, -1079,  -1077,   2173,  10448,   1300,   4122,   2212,  -3687, 5
      5931,      83146,  26062,  -2101,    203,   459, -1049, -1060,  -1059,   2862,   9736,   2039,   4197,   2347,  -3635, 5
      5943,      83142,  26062,  -2139,    256,   201, -1059, -1070,  -1069,   3861,   8973,   3141,   4147,   2220,  -3427, 5
      5956,      83141,  26062,  -2180,     11,   -81, -1067, -1076,  -1075,   4432,   8509,   4002,   4252,   2127,  -3385, 5
      5968,      83144,  26062,  -2174,   -440,  -421, -1072, -1082,  -1079,   4126,   9069,   4119,   4280,   1977,  -2877, 5
      5980,      83143,  26062,  -2111,   -946,  -561, -1030, -1072,  -1075,   2795,  10136,   3090,   4332,   1887,  -2850, 5
      5992,      83143,  26062,  -2154,  -1085,  -384, -1049, -1060,  -1061,    796,  11062,    815,   4405,   1940,  -2800, 5
      6004,      83144,  26062,  -2384,   -516,    45, -1072, -1081,  -1079,   -706,  10799,   -805,   4360,   1882,  -2737, 5
      6016,      83142,  26062,  -2712,     52,   339, -1059, -1071,  -1069,   -628,   8966,   -169,   4400,   1957,  -2352, 5
      6028,      83145,  26062,  -2874,    271,   307, -1049, -1062,  -1061,    647,   6619,   1773,   4525,   1925,  -2242, 5
      6040,      83149,  26062,  -2804,   -147,   -64, -1051, -1060,  -1061,   2108,   5142,   3346,   4552,   1925,  -2102, 5
      6052,      83149,  26062,  -2708,   -697,  -496, -1068, -1078,  -1075,   2052,   5077,   3361,   4550,   1812,  -2102, 5
      6064,      83148,  26062,  -2493,  -1154,  -922, -1049, -1062,  -1061,   1330,   5864,   2408,   4645,   1677,  -1977, 5
      6076,      83146,  26062,  -2539,  -1203,  -939, -1069, -1078,  -1075,    347,   6933,    636,   4577,   1775,  -1972, 5
      6089,      83151,  26062,  -2651,   -855,  -855, -1023, -1065,  -1069,    108,   7500,   -480,   4497,   1725,  -1692, 5
      6101,      83150,  26062,  -2684,   -604,  -780, -1048, -1061,  -1059,     37,   7335,   -777,   4650,   1705,  -1520, 5
      6113,      83147,  26062,  -2593,   -538,  -766, -1068, -1078,  -1075,   -521,   6908,   -933,   4710,   1752,  -1447, 5
      6125,      83149,  26062,  -2595,   -337,  -518, -1060, -1072,  -1071,  -1667,   6233,  -1109,   4615,   1812,  -1297, 5
      6137,      83151,  26062,  -2343,   -419,  -602, -1049, -1060,  -1060,  -1656,   6867,  -1684,   4682,   1765,  -1307, 5
      6149,      83151,  26058,  -2381,    -50,  -411, -1059, -1070,  -1068,  -2034,   6249,  -1370,   4562,   2052,  -1192, 5
      6161,      83154,  26058,  -2393,     12,  -377, -1072, -1074,  -1063,  -1262,   5610,   -571,   4582,   2037,  -1017, 5
      6173,      83152,  26058,  -2302,   -297,  -444, -1057, -1058,  -1056,   -123,   5015,    271,   4530,   2065,  -1002, 5
      6185,      83151,  26058,  -2255,   -627,  -822, -1037, -1074,  -1078,    635,   4781,     13,   4590,   2027,   -882, 5
      6197,      83153,  26058,  -2139,   -879, -1156, -1057, -1068,  -1068,    667,   5350,   -829,   4605,   2057,   -850, 5
      6209,      83152,  26058,  -2167,   -868, -1302, -1073, -1083,  -1077,   -433,   6065,  -2013,   4677,   2107,   -752, 5
      6221,      83153,  26058,  -2273,   -726, -1229, -1063, -1072,  -1072,  -2653,   6668,  -3039,   4670,   2182,   -700, 5
      6233,      83152,  26058,  -2337,   -493,  -916, -1059, -1070,  -1068,  -4534,   6585,  -3489,   4627,   2352,   -590, 5
      6246,      83150,  26058,  -2414,   -130,  -615, -1062, -1072,  -1071,  -3595,   5587,  -2815,   4637,   2325,   -545, 5
      6258,      83152,  26058,  -2354,    305,  -483, -1071, -1080,  -1077,   -749,   4902,  -1286,   4660,   2342,   -392, 5
      6270,      83154,  26058,  -2347,    391,  -690, -1071, -1079,  -1076,    761,   4702,     55,   4512,   2277,   -347, 5
      6282,      83155,  26058,  -2350,    210,  -990, -1027, -1066,  -1069,    811,   4743,   1195,   4490,   2347,   -217, 5
      6294,      83154,  26058,  -2274,   -367, -1239, -1051, -1062,  -1063,   -333,   5335,   1326,   4622,   2380,   -117, 5
      6306,      83157,  26058,  -2230,   -825, -1304, -1072, -1083,  -1078,  -1960,   6426,    426,   4707,   2362,    -50, 5
      6318,      83157,  26058,  -2254,   -890, -1247, -1065, -1075,  -1072,  -3633,   7276,   -829,   4590,   2380,    -30, 5
      6330,      83157,  26058,  -2363,   -779, -1067, -1060, -1071,  -1070,  -4669,   7432,  -1806,   4687,   2422,    117, 5
      6342,      83159,  26058,  -2636,   -576,  -706, -1067, -1076,  -1074,  -4550,   6644,  -2022,   4585,   2502,    217, 5
      6354,      83154,  26058,  -2949,   -184,  -584, -1051, -1060,  -1060,  -1827,   4906,  -1138,   4642,   2305,    247, 5
      6366,      83159,  26058,  -3080,     70,  -631, -1067, -1075,  -1072,    642,   2838,    611,   4552,   2482,    400, 5
      6379,      83156,  26058,  -2989,     43,  -770, -1035, -1073,  -1075,   2241,   1071,   2160,   4535,   2615,    477, 5
      6391,      83155,  26058,  -2811,   -122, -1044, -1067, -1077,  -1074,   2499,    383,   2850,   4520,   2535,    482, 5
      6403,      83155,  26058,  -2597,   -388, -1367, -1063, -1072,  -1071,   1281,    280,   2547,   4590,   2380,    757, 5
      6415,      83162,  26058,  -2541,   -586, -1652, -1049, -1061,  -1060,   -185,   1252,   1624,   4502,   2375,    685, 5
      6427,      83160,  26058,  -2689,   -876, -1935, -1070, -1078,  -1076,  -1195,   2953,    465,   4590,   2470,    685, 5
      9484,      83145,  26058,  -2889,  -1172, -1842, -1056, -1068,  -1067,  -4556,   4583,  -1521,   4535,   2502,    492, 5
      6451,      83160,  26058,  -3107,   -700, -1376, -1052, -1057,  -1059,  -7361,   4841,  -2553,   4530,   2557,    815, 5
      6463,      83161,  26058,  -3327,    -16,  -558, -1064, -1074,  -1072,  -6981,   3472,  -1082,   4550,   2520,    815, 5
      6475,      83164,  26058,  -3260,    204,  -246, -1068, -1077,  -1074,  -2899,    908,   1827,   4535,   2440,    767, 5
      6487,      83159,  26058,  -3119,   -156,  -545, -1018, -1058,  -1063,   1907,  -1460,   4460,   4590,   2475,    800, 5
      6499,      83162,  26058,  -2926,   -760, -1062, -1070, -1080,  -1077,   4693,  -2341,   5170,   4437,   2450,    772, 5
      6511,      83161,  26058,  -2850,  -1094, -1718, -1052, -1063,  -1062,   3339,  -1296,   3985,   4437,   2460,    695, 5
      6523,      83160,  26058,  -2873,  -1193, -1821, -1051, -1062,  -1061,   -662,     63,   2287,   4425,   2370,    622, 5
      6536,      83158,  26058,  -3154,  -1133, -1380, -1072, -1083,  -1080,  -4586,   1028,    481,   4410,   2290,    690, 5
      6548,      83160,  26058,  -3372,  -1016,  -891, -1054, -1063,  -1062,  -6530,    844,   -494,   4437,   2262,    695, 5
      6560,      83161,  26058,  -3409,   -606,  -413, -1063, -1073,  -1072,  -4441,    652,     35,   4392,   2160,    715, 5
      6572,      83163,  26058,  -3626,   -418,   -22, -1053, -1063,  -1063,   -947,  -1757,    962,   4485,   2262,    637, 5
      6584,      83164,  26058,  -3605,   -348,  -280, -1038, -1074,  -1072,   5004,  -3734,   3043,   4360,   2215,    757, 5
      6596,      83158,  26058,  -3440,   -710, -1029, -1067, -1076,  -1075,   9366,  -4512,   4346,   4485,   2150,    575, 5
      6608,      83159,  26058,  -3272,  -1112, -1500, -1056, -1067,  -1065,   8968,  -3941,   3812,   4470,   2187,    580, 5
      6620,      83162,  26058,  -4580,  -2617, -2275, -1064, -1074,  -1072,   6403,  -2646,    204,   4447,   2245,    627, 5
      6632,      83163,  26058,   -109,  -5783, -2566, -1055, -1065,  -1064,  -8360, -32768, -15016,   4655,   2492,    295, 5
      6644,      83159,  26058,  -3654,    711,  -922, -1063, -1074,  -1072,  -8438, -23245,   7863,   4887,   2427,   -300, 5
      6656,      83163,  26058,  -1850,  -1053,  -226, -1057, -1068,  -1068,  -5173, -12395,   6505,   4720,   2362,   -757, 5
      6669,      83159,  26058,  -1800,   -803,   321, -1055, -1067,  -1065,  -2092,  -4723,   3649,   4780,   2295,   -892, 5
      6681,      83161,  26058,   -783,  -2015,   303, -1013, -1052,  -1057,   3398,   2141,  -4388,   4702,   2300,  -1032, 5
      6693,      83161,  26058,  -1398,    594,  -378, -1057, -1069,  -1069,   7182,   3968,  -2984,   4920,   2342,   -845, 5
      6705,      83161,  26057,  -2031,    469,  -796, -1068, -1076,  -1075,   5275,   2980,   -363,   4692,   2347,   -805, 5
      6717,      83159,  26057,  -1940,   -153,  -671, -1051, -1062,  -1062,   3220,   5298,  -1621,   4682,   2277,   -777, 5
      6729,      83165,  26057,  -1853,   -345,  -905, -1049, -1062,  -1061,   2491,   7517,  -3417,   4747,   2305,   -787, 5
      6741,      83160,  26057,  -1775,   -163,  -631, -1057, -1069,  -1069,    120,   8607,  -1812,   4910,   2445,   -482, 5
      6753,      83165,  26057,  -1834,    -69,   -60, -1072, -1082,  -1078,  -2107,   5833,  -4101,   4802,   2342,   -372, 5
      6765,      83160,  26057,  -1896,   -890,   177, -1064, -1074,  -1073,    991,   5906,  -4204,   4785,   2465,   -305, 5
      6777,      83162,  26057,  -1888,   -632,  -530, -1065, -1065,  -1058,   1348,   5691,  -3067,   4780,   2487,   -270, 5
      6789,      83160,  26057,  -1902,   -528,  -443, -1033, -1072,  -1074,   1074,   3265,   -557,   4832,   2550,   -175, 5
      6801,      83164,  26057,  -1841,   -595,  -382, -1049, -1059,  -1059,   1518,   1671,   -269,   4882,   2732,    -40, 5
      6813,      83160,  26057,  -1857,   -407,  -795, -1065, -1074,  -1072,   2277,   1693,   -188,   4807,   2702,      5, 5
      6826,      83158,  26057,  -1905,   -377,  -573, -1069, -1080,  -1077,   1898,   1004,   -384,   4757,   2850,    -10, 5
      6838,      83159,  26057,  -1948,   -211,  -401, -1055, -1061,  -1059,    408,    936,   -179,   4802,   2652,     35, 5
      6850,      83161,  26057,  -1891,   -764,  -709, -1063, -1073,  -1072,    429,   1332,   -575,   4905,   2675,    -15, 5
      6862,      83162,  26057,  -1907,   -550,  -409, -1054, -1059,  -1057,   -899,    998,     12,   4735,   2627,    -10, 5
      6874,      83164,  26057,  -1917,   -437,  -470, -1069, -1079,  -1076,  -1489,   1024,   -209,   4762,   2712,     40, 5
      6886,      83164,  26057,  -1905,   -367,  -505, -1027, -1060,  -1055,  -1035,    597,   -237,   4670,   2595,     87, 5
      6898,      83164,  26057,  -2059,   -307,   -59, -1049, -1061,  -1062,    291,    601,   -587,   4867,   2750,     60, 5
      6910,      83160,  26057,  -1936,   -552,  -533, -1055, -1067,  -1066,    520,    283,   -657,   4835,   2770,      5, 5
      6922,      83160,  26057,  -1801,   -522,  -733, -1063, -1072,  -1072,    854,    666,    390,   4800,   2812,     10, 5
      6934,      83159,  26057,  -1949,   -434,  -550, -1072, -1083,  -1078,    282,   1227,    904,   4800,   2707,    107, 5
      6946,      83164,  26057,  -1792,   -582, -1066, -1054, -1067,  -1065,   -166,    652,   1014,   4920,   2737,     67, 5
      6958,      83164,  26052,  -1837,   -514,  -704, -1072, -1078,  -1068,    249,    856,    601,   4790,   2802,    102, 5
      6970,      83165,  26052,  -1854,   -498,  -720, -1052, -1060,  -1058,   -242,    516,    422,   4790,   2737,    227, 5
      6983,      83162,  26052,  -1891,   -440,  -642, -1040, -1072,  -1067,   -266,    582,     88,   4970,   2722,    107, 5
      6995,      83167,  26052,  -1886,   -445,  -656, -1049, -1059,  -1060,   -260,    543,   -136,   4795,   2642,    165, 5
      7007,      83165,  26052,  -1857,   -525,  -673, -1069, -1078,  -1076,   -237,    568,   -521,   4867,   2722,    227, 5
      7019,      83165,  26052,  -1887,   -411,  -686, -1073, -1084,  -1078,    -14,    519,   -365,   4827,   2727,    107, 5
      7031,      83162,  26052,  -1937,   -321,  -644, -1068, -1079,  -1077,    161,    452,    189,   4807,   2685,    190, 5
      7043,      83162,  26052,  -1827,   -556,  -585, -1070, -1079,  -1077,     62,    240,    424,   4767,   2662,    185, 5
